Ano;UF;Município;Escola;Rede;Taxa de participação;Participantes;Dados são representativos;Ciências Humanas;Ciências da Natureza;Linguagens e Códigos;Matemática;Redação;Media
2018;SP;São Paulo;NOSSA SENHORA DA CONSOLATA COLEGIO;Todas;71,88%;46;Sim;590,9;515,5;558,2;602,6;523;558,04
2018;SP;São Paulo;NOSSA SENHORA DA GLORIA COLEGIO MARISTA;Todas;81,48%;44;Sim;638,9;546,6;590,3;649,6;660,5;617,18
2018;SP;São Paulo;NOSSA SENHORA DA PENHA;Todas;56,02%;279;Sim;571,5;488,3;540,7;530,1;498,1;525,74
2018;SP;São Paulo;NOSSA SENHORA DAS DORES;Todas;77,27%;17;Sim;621,7;565,4;588,4;611,2;672,9;611,92
2018;SP;São Paulo;NOSSA SENHORA DAS MERCES COLEGIO MERCEDARIO;Todas;68,42%;13;Sim;609,9;552,1;564,4;611,7;603,1;588,24
2018;SP;São Paulo;NOSSA SENHORA DE FATIMA COLEGIO;Todas;69,49%;41;Sim;619,4;550,7;586;610,1;630,7;599,38
2018;SP;São Paulo;NOSSA SENHORA DE LOURDES;Todas;100,00%;46;Sim;600,9;541,4;560;601;588,7;578,4
2018;SP;São Paulo;NOSSA SENHORA DE SION;Todas;73,81%;31;Sim;647,5;615,6;610,8;646,1;679,4;639,88
2018;SP;São Paulo;NOSSA SENHORA DO CARMO COLEGIO FRANCISCANO;Todas;65,63%;21;Sim;635,1;560,6;584,9;616,8;602,9;600,06
2018;SP;São Paulo;NOSSA SENHORA DO MORUMBI COLEGIO;Todas;61,54%;16;Sim;613,8;512;578;582;600;577,16
2018;SP;São Paulo;NOSSA SENHORA DO ROSARIO COLEGIO;Todas;96,36%;53;Sim;665,3;629,8;626;702,7;660,4;656,84
2018;SP;São Paulo;NOSSA SENHORA DO SAGRADO CORACAO;Todas;69,23%;18;Sim;607,3;538,8;571,8;606,2;614,4;587,7
2018;SP;São Paulo;NOSSA SENHORA MENINA EXTERNATO;Todas;88,89%;16;Sim;626,6;525,7;571,7;618,6;637,5;596,02
2018;SP;São Paulo;NOSSA SENHORA SAGRADO CORACAO EXTERNATO;Todas;90,70%;39;Sim;613,8;557,9;576,5;642,9;604,6;599,14
2018;SP;São Paulo;NOTRE DAME;Todas;100,00%;18;Sim;623,8;535,2;594,4;575,7;580;581,82
2018;SP;São Paulo;NOTRE DAME RAINHA DOS APOSTOLOS;Todas;89,83%;53;Sim;622,7;552,6;593,4;647,1;624,2;608
2018;SP;São Paulo;NOVA CACHOEIRINHA COLEGIO UNIDADE II;Todas;50,00%;39;Sim;602,2;497,4;557,5;549,8;502,6;541,9
2018;SP;São Paulo;NOVA ESTRELA GUIA;Todas;71,05%;27;Sim;573,5;496,3;553,2;533,1;561,5;543,52
2018;SP;São Paulo;NOVA LOURENCO CASTANHO ESCOLA UNIDADE IV;Todas;65,45%;36;Sim;670,5;571,5;630,5;713,7;690,6;655,36
2018;SP;São Paulo;NOVE DE JULHO COLEGIO UNIDADE I;Todas;60,18%;68;Sim;613,6;522,1;575,5;577,8;617,7;581,34
2018;SP;São Paulo;OBJETIVO CENTRO INTERESCOLAR UNIDADE CANTAREIRA;Todas;83,33%;80;Sim;647,2;570,8;606,7;661,3;640,8;625,36
2018;SP;São Paulo;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAULISTA;Todas;85,06%;262;Sim;665,4;616,7;618;704,7;698,2;660,6
2017;SP;São Paulo;PARQUE SEVILHA;Todas;60,00%;18;Sim;599;588,1;566,7;653,9;695,6;620,66
2017;SP;São Paulo;PASCHOAL DANTAS;Todas;64,79%;46;Sim;540,1;503,5;523,2;537;487,4;518,24
2017;SP;São Paulo;PASTEUR LICEU UNIDADE MAYRINK;Todas;66,67%;12;Sim;635,9;635,7;603,5;739,3;638,3;650,54
2017;SP;São Paulo;PAULA MONTALT MADRE;Todas;48,72%;19;Não;544,5;497,8;545,8;554,1;554,7;539,38
2017;SP;São Paulo;PAULISTA DE EDUCACAO BASICA;Todas;40,00%;12;Não;500,7;544,2;519,4;574,4;391,7;506,08
2017;SP;São Paulo;PAULO DE TARSO;Todas;78,95%;15;Sim;573;541,2;571,5;565,3;648;579,8
2017;SP;São Paulo;PAULO NOVAES DE CARVALHO PROFESSOR;Todas;91,45%;107;Sim;531,6;491,1;525,9;504,9;517,8;514,26
2017;SP;São Paulo;PENHENSE;Todas;72,73%;40;Sim;596,1;534,8;567,9;558,6;593;570,08
2017;SP;São Paulo;PENTAGONO COLEGIO UNIDADE CAIUBI;Todas;87,27%;48;Sim;634,8;604,2;601,6;697,2;793,8;666,32
2017;SP;São Paulo;PENTAGONO COLEGIO UNIDADE MORUMBI;Todas;69,23%;36;Sim;657,1;629,8;610,1;746,1;796,1;687,84
2017;SP;São Paulo;PERSPECTIVA;Todas;100,00%;49;Sim;595,2;574,2;558,8;603,2;629,8;592,24
2017;SP;São Paulo;PIAGET;Todas;46,15%;24;Não;558,6;529,4;536;554,7;614,2;558,58
2017;SP;São Paulo;PINHEIRO;Todas;75,97%;98;Sim;573;527,2;553,7;566,9;605,3;565,22
2017;SP;São Paulo;PIONEIRO;Todas;100,00%;16;Sim;559,2;592,7;554,4;631,6;570;581,58
2017;SP;São Paulo;PIONNEIRO ESCOLA NORTE;Todas;65,22%;15;Sim;509;520,1;525,9;508,9;517,3;516,24
2017;SP;São Paulo;PIRITUBANO;Todas;100,00%;57;Sim;553,4;531,5;540,2;554,8;623,5;560,68
2017;SP;São Paulo;PLINIO BARRETO;Todas;85,23%;75;Sim;523;481,4;520,8;490,1;502,9;503,64
2017;SP;São Paulo;POLICIA MILITAR COLEGIO DA UNIDADE ITAQUERA;Todas;88,37%;76;Sim;574,1;534,3;551,2;574,2;605,8;567,92
2017;SP;São Paulo;POLICIA MILITAR COLEGIO DA UNIDADE VILA TALARICO;Todas;83,15%;74;Sim;545,7;487,5;536,8;539,5;536,2;529,14
2017;SP;São Paulo;POLICIA MILITAR COLEGIO UNIDADE PENHA;Todas;69,57%;80;Sim;560,2;528,9;549,6;558,8;571;553,7
2017;SP;São Paulo;POLIEDRO;Todas;99,30%;141;Sim;652,9;645,2;608,9;727,5;720;670,9
2017;SP;São Paulo;POP COLEGIO ESCOLA PSG E SUPLETIVOS;Todas;50,54%;47;Sim;569,4;545,4;550,2;583,8;558,7;561,5
2017;SP;São Paulo;PORTO SEGURO VISCONDE;Todas;100,00%;176;Sim;644,7;608,6;611,3;711,5;708,8;656,98
2017;SP;São Paulo;PORTO UNIAO;Todas;100,00%;24;Sim;572,6;552;554,8;550;573,3;560,54
2018;SP;São Paulo;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAZ;Todas;81,93%;136;Sim;634,3;583,9;597,3;663,5;607,5;617,3
2018;SP;São Paulo;OBJETIVO CENTRO INTERESCOLAR UNIDADE POMPEIA;Todas;89,62%;95;Sim;649,5;599,4;601,5;658,3;660,2;633,78
2018;SP;São Paulo;OBJETIVO CENTRO INTERESCOLAR UNIDADE VERGUEIRO;Todas;85,11%;80;Sim;641,6;589,1;594,2;672,4;680,5;635,56
2018;SP;São Paulo;OBJETIVO COLEGIO I UNIDADE LUIS GOES IV;Todas;89,19%;66;Sim;656,2;592,9;602,1;671,1;630,9;630,64
2018;SP;São Paulo;OBJETIVO COLEGIO I UNIDADE PINHEIROS;Todas;80,00%;48;Sim;651,5;588,5;603,3;641,9;607,5;618,54
2018;SP;São Paulo;OBJETIVO COLEGIO INTEGRADO;Todas;100,00%;46;Sim;709;708,5;673,3;831,7;865,7;757,64
2018;SP;São Paulo;OFELIA FONSECA;Todas;52,94%;9;Não;649,4;583,1;615,6;628,2;626,7;620,6
2018;SP;São Paulo;OLIVETANO;Todas;67,24%;39;Sim;612,2;536,6;577,1;584;545,6;571,1
2018;SP;São Paulo;OSWALD DE ANDRADE COLEGIO UNIDADE II;Todas;78,85%;41;Sim;659,7;592,3;608,3;676,6;671,2;641,62
2018;SP;São Paulo;OSWALDO ARANHA;Todas;59,68%;37;Sim;569,1;477,5;525;545,3;497,8;522,94
2018;SP;São Paulo;OSWALDO CATALANO;Todas;46,96%;270;Não;562,8;488,5;532,1;517,7;485;517,22
2018;SP;São Paulo;OSWALDO CRUZ COLEGIOS INTEGRADOS PAES LEME;Todas;64,00%;32;Sim;629,8;527,5;583,9;602,9;536,9;576,2
2018;SP;São Paulo;PADUA;Todas;75,76%;25;Sim;609,3;522;551,6;552;555,2;558,02
2018;SP;São Paulo;PALMARES COLEGIO EFM;Todas;89,71%;61;Sim;678,6;601,3;634,6;738,2;727,2;675,98
2018;SP;São Paulo;PALMARINO CALABREZ;Todas;55,00%;22;Sim;597,9;492,9;565,5;563,1;536,4;551,16
2018;SP;São Paulo;PALOTINA VICENTE PALLOTTI ESCOLA;Todas;88,89%;16;Sim;611,1;550,6;577,4;607,2;561,3;581,52
2018;SP;São Paulo;PAN TERRA COLEGIO E;Todas;91,67%;44;Sim;621,6;565,2;592,3;597,9;705,5;616,5
2018;SP;São Paulo;PARALELO DE ENSINO;Todas;59,76%;49;Sim;620,3;540,6;584,8;604,5;620,8;594,2
2018;SP;São Paulo;PARQUE SEVILHA;Todas;85,71%;12;Sim;669,8;588,1;630,5;663,8;646,7;639,78
2018;SP;São Paulo;PASCHOAL DANTAS;Todas;73,91%;34;Sim;578,6;500,4;544,7;525,9;497,7;529,46
2018;SP;São Paulo;PASTEUR LICEU UNIDADE MAYRINK;Todas;82,61%;19;Sim;673,2;658,8;649,8;751,1;742,1;695
2018;SP;São Paulo;PAULA MONTALT MADRE;Todas;66,67%;14;Sim;642,2;602,6;605,5;680,7;622,9;630,78
2018;SP;São Paulo;PAULISTA DE EDUCACAO BASICA;Todas;68,00%;17;Sim;564;495,8;540,1;561;511,8;534,54
2018;SP;São Paulo;PAULO DE TARSO;Todas;50,00%;9;Não;567,9;482,3;536,4;520,7;535,6;528,58
2018;SP;São Paulo;PAULO NOVAES DE CARVALHO PROFESSOR;Todas;48,60%;52;Não;572;478,2;533,9;528,4;476,9;517,88
2017;SP;São Paulo;PRIGULE;Todas;100,00%;31;Sim;532,7;541,8;523,1;558,2;547,1;540,58
2017;SP;São Paulo;PRO CONHECER ESCOLA;Todas;100,00%;34;Sim;545,7;524,9;533,4;542,1;580;545,22
2017;SP;São Paulo;PRO SABER BIO;Todas;92,45%;49;Sim;540,4;515,9;521,6;524,4;545,7;529,6
2017;SP;São Paulo;PROGRESSO COLEGIO EDUCACIONAL;Todas;62,50%;25;Sim;547;517,9;539,4;521,8;575,2;540,26
2017;SP;São Paulo;PUERI DOMUS ESCOLA ITAIM UNIDADE II;Todas;53,85%;14;Sim;640,6;622,8;572,3;676,5;702,9;643,02
2017;SP;São Paulo;PUERI DOMUS ESCOLA VERBO DIVINO UNIDADE I;Todas;72,09%;31;Sim;599,6;568,3;585,1;640,8;653,6;609,48
2017;SP;São Paulo;RAINHA DA PAZ COLEGIO;Todas;90,91%;60;Sim;591,7;554,4;569;597,8;599,3;582,44
2017;SP;São Paulo;RAPOSO TAVARES;Todas;100,00%;20;Sim;538,4;515,3;543;575,7;586;551,68
2017;SP;São Paulo;RAUL FONSECA;Todas;63,16%;72;Sim;503,5;460,5;499,5;494;505;492,5
2017;SP;São Paulo;REGINA MUNDI;Todas;100,00%;30;Sim;607;621,4;580,5;642,1;610;612,2
2017;SP;São Paulo;RENOVACAO;Todas;100,00%;62;Sim;593,1;548,8;566,5;580,4;601,6;578,08
2017;SP;São Paulo;RESSURREICAO;Todas;66,67%;42;Sim;567,4;567,4;551,7;569,4;582,9;567,76
2017;SP;São Paulo;RIO BRANCO UNIDADE HIGIENOPOLIS;Todas;89,19%;66;Sim;635,2;616,5;600,9;704,7;703,9;652,24
2017;SP;São Paulo;ROMEU DE MORAES;Todas;57,64%;83;Sim;502,2;458;506,1;476,9;500,5;488,74
2017;SP;São Paulo;ROMULO PERO PROFESSOR;Todas;60,82%;59;Sim;505,9;454,2;494,4;469,1;490,5;482,82
2017;SP;São Paulo;ROSA MARIA CASTANHO CENTRO DE EDUCACAO CERMAC;Todas;87,88%;29;Sim;597,8;580,6;564,7;628;707,6;615,74
2017;SP;São Paulo;RUMO INICIAL;Todas;70,59%;36;Sim;557,6;528,9;544,2;561,6;594,4;557,34
2017;SP;São Paulo;RUY BARBOSA CONSELHEIRO;Todas;42,21%;65;Não;510,2;474,3;517,8;508,8;496,3;501,48
2017;SP;São Paulo;SAGRADO CORACAO DE JESUS;Todas;100,00%;76;Sim;608,8;564,3;586,1;657,2;648,4;612,96
2017;SP;São Paulo;SAINT CLAIR;Todas;66,25%;53;Sim;548,7;503,1;544,6;548,5;552,8;539,54
2017;SP;São Paulo;SALGUEIRO;Todas;91,30%;42;Sim;576;582,4;570,1;593;646,7;593,64
2017;SP;São Paulo;SANTA AMALIA;Todas;85,19%;23;Sim;622,2;571,8;592,1;633,1;741,7;632,18
2018;SP;São Paulo;PENHENSE;Todas;74,47%;35;Sim;634,4;547,3;582,9;621,3;633,1;603,8
2018;SP;São Paulo;PENTAGONO COLEGIO UNIDADE CAIUBI;Todas;96,00%;48;Sim;677,3;646,3;640,2;736,6;841,7;708,42
2018;SP;São Paulo;PENTAGONO COLEGIO UNIDADE MORUMBI;Todas;89,19%;33;Sim;665,7;625,6;624;717,3;804,2;687,36
2018;SP;São Paulo;PERSPECTIVA;Todas;86,00%;43;Sim;630,5;570,6;587,3;636,1;601,4;605,18
2018;SP;São Paulo;PIAGET;Todas;90,32%;28;Sim;600,1;533,4;559,4;624,8;619,3;587,4
2018;SP;São Paulo;PINHEIRO;Todas;69,16%;74;Sim;611,2;510,5;573,2;595,5;548,4;567,76
2018;SP;São Paulo;PIONEIRO;Todas;92,31%;12;Sim;640,3;562,9;605,6;663,2;703,3;635,06
2018;SP;São Paulo;PIONNEIRO ESCOLA NORTE;Todas;52,38%;11;Sim;608,6;550,9;556,5;587,4;540;568,68
2018;SP;São Paulo;PIRITUBANO;Todas;80,00%;24;Sim;620,6;553,7;562,2;584,5;615,8;587,36
2018;SP;São Paulo;PLINIO BARRETO;Todas;48,59%;69;Não;579,5;470,5;535,6;533,2;492,5;522,26
2018;SP;São Paulo;POLICIA MILITAR COLEGIO DA UNIDADE ITAQUERA;Todas;62,82%;49;Sim;627;529,6;576,9;607;608,2;589,74
2018;SP;São Paulo;POLICIA MILITAR COLEGIO DA UNIDADE VILA TALARICO;Todas;58,82%;50;Sim;626,3;540,4;585;623;580,4;591,02
2018;SP;São Paulo;POLICIA MILITAR COLEGIO UNIDADE PENHA;Todas;73,81%;93;Sim;622,8;548,1;578,1;586,8;582,8;583,72
2018;SP;São Paulo;POLIEDRO;Todas;90,73%;137;Sim;675,6;624,7;630,2;730,3;747,9;681,74
2018;SP;São Paulo;POP COLEGIO ESCOLA PSG E SUPLETIVOS;Todas;55,41%;41;Sim;607,7;524,4;555,7;571,6;584,9;568,86
2018;SP;São Paulo;PORTO SEGURO VISCONDE;Todas;73,03%;130;Sim;675,8;587,9;625,4;750,5;771,1;682,14
2018;SP;São Paulo;PORTO UNIAO;Todas;78,79%;26;Sim;618,7;557;579,4;579,2;640,8;595,02
2018;SP;São Paulo;PRIGULE;Todas;55,88%;19;Sim;594,2;526,7;564,1;561,2;576,8;564,6
2018;SP;São Paulo;PRO CONHECER ESCOLA;Todas;74,07%;20;Sim;585,6;522,3;544;534,6;566;550,5
2018;SP;São Paulo;PRO SABER BIO;Todas;89,80%;44;Sim;575,1;514,5;539,3;523;521,4;534,66
2018;SP;São Paulo;PROGRESSO COLEGIO EDUCACIONAL;Todas;61,90%;13;Sim;601,4;534,2;564,5;547,2;558,5;561,16
2018;SP;São Paulo;PUERI DOMUS ESCOLA ITAIM UNIDADE II;Todas;70,00%;7;Não;619,1;583,6;569,2;594,2;674,3;608,08
2018;SP;São Paulo;PUERI DOMUS ESCOLA VERBO DIVINO UNIDADE I;Todas;81,82%;36;Sim;667,8;622,7;626,9;702,1;771,7;678,24
2018;SP;São Paulo;RAINHA DA PAZ COLEGIO;Todas;84,27%;75;Sim;637,2;558,1;597,5;640,4;686,7;623,98
2018;SP;São Paulo;RAPOSO TAVARES;Todas;87,50%;14;Sim;620,5;556,8;586,3;611,6;535,7;582,18
2018;SP;São Paulo;RAUL FONSECA;Todas;32,87%;47;Não;556,7;467,5;518,8;525,7;494,5;512,64
2018;SP;São Paulo;REGINA MUNDI;Todas;90,63%;29;Sim;631,5;586,7;586,6;613,2;622,1;608,02
2017;SP;São Paulo;SANTA CATARINA DE SENA COLEGIO;Todas;100,00%;19;Sim;613,4;596;585,2;633;597,9;605,1
2017;SP;São Paulo;SANTA CRUZ;Todas;77,23%;173;Sim;671;617;620;738,2;674,9;664,22
2017;SP;São Paulo;SANTA CRUZ LICEU;Todas;100,00%;24;Sim;546;549,9;539,6;591,5;624,2;570,24
2017;SP;São Paulo;SANTA INES;Todas;90,48%;19;Sim;573,3;563,2;558,4;599,8;589,5;576,84
2017;SP;São Paulo;SANTA ISABEL;Todas;61,90%;13;Sim;560,4;513,4;542,6;533,1;598,5;549,6
2017;SP;São Paulo;SANTA IZILDINHA;Todas;50,00%;28;Sim;521;537;528,3;573,6;594,3;550,84
2017;SP;São Paulo;SANTA LUCIA FILIPPINI;Todas;100,00%;28;Sim;599,2;561;569,1;587;605;584,26
2017;SP;São Paulo;SANTA MARCELINA;Todas;54,17%;26;Sim;633;591,9;606,7;657,3;727,7;643,32
2017;SP;São Paulo;SANTA RITA DE CASSIA;Todas;50,00%;27;Sim;565,3;554,3;557;584,6;603;572,84
2017;SP;São Paulo;SANTA TERESINHA COLEGIO SALESIANO;Todas;70,44%;112;Sim;590,4;550;563,7;597;644,5;589,12
2017;SP;São Paulo;SANTA TEREZA ESCOLA DE EFM;Todas;77,14%;27;Sim;562,3;520,7;552,2;532,8;579,3;549,46
2017;SP;São Paulo;SANTANA COLEGIO;Todas;76,67%;23;Sim;579,5;540,3;566,6;620,7;605,2;582,46
2017;SP;São Paulo;SANTO AGOSTINHO;Todas;100,00%;55;Sim;598,4;567,6;565,4;607,8;587,6;585,36
2017;SP;São Paulo;SANTO ANTONIO DE LISBOA;Todas;86,73%;85;Sim;595,1;544,8;573;621,3;692,7;605,38
2017;SP;São Paulo;SANTO IVO;Todas;80,95%;34;Sim;595;581,3;584,4;627,6;677,1;613,08
2017;SP;São Paulo;SAO DOMINGOS;Todas;74,60%;47;Sim;585,7;542,2;577,6;564,9;612,8;576,64
2017;SP;São Paulo;SAO DOMINGOS SAVIO;Todas;66,67%;10;Sim;566,6;500,7;524,9;520,7;588;540,18
2017;SP;São Paulo;SAO FRANCISCO;Todas;83,33%;20;Sim;553,9;533,3;556,3;580,3;599;564,56
2017;SP;São Paulo;SAO JOAO GUALBERTO;Todas;70,59%;36;Sim;558,4;533,7;538;582,3;575;557,48
2017;SP;São Paulo;SAO JOSE COLEGIO AGOSTINIANO;Todas;100,00%;138;Sim;636;603;588,9;672,8;736,5;647,44
2017;SP;São Paulo;SAO JOSE DE VILA MATILDE ESCOLA;Todas;96,67%;87;Sim;589,8;539,7;573;592;605,5;580
2017;SP;São Paulo;SAO JOSE DOS PADRES DE SION;Todas;87,69%;57;Sim;550,6;530,5;547,6;567;588,4;556,82
2017;SP;São Paulo;SAO JUDAS TADEU;Todas;80,00%;60;Sim;584,8;541,3;558,6;576,2;594;570,98
2017;SP;São Paulo;SAO LUIS COLEGIO;Todas;100,00%;160;Sim;629,1;614,7;601;675,4;708,3;645,7
2017;SP;São Paulo;SAO LUIS COLEGIO UNIDADE II;Todas;71,61%;111;Sim;598,5;562,8;575,4;587;705,2;605,78
2017;SP;São Paulo;SAO LUIZ DE GONZAGA III;Todas;91,23%;52;Sim;585,4;547,3;564,2;591,3;556,5;568,94
2017;SP;São Paulo;SAO MIGUEL ARCANJO COLEGIO FRANCISCANO;Todas;57,38%;35;Sim;617,1;595,2;584,4;684,6;701,7;636,6
2017;SP;São Paulo;SAO PAULO COLEGIO;Todas;94,70%;143;Sim;624,6;612;593,1;662;727,7;643,88
2017;SP;São Paulo;SAO PAULO COLEGIO METROPOLITANO;Todas;57,89%;11;Sim;553,5;460,8;530,5;522,1;532,7;519,92
2017;SP;São Paulo;SAO PAULO DA CRUZ COLEGIO PASSIONISTA;Todas;100,00%;90;Sim;593,5;534;570,5;597,5;648;588,7
2017;SP;São Paulo;SAO PAULO ETEC DE;Todas;100,00%;179;Sim;645,9;614,9;608,1;697,6;647,6;642,82
2017;SP;São Paulo;SAO SABAS;Todas;100,00%;62;Sim;544,4;488,9;533,4;513,2;576,5;531,28
2017;SP;São Paulo;SAO TEODORO DE NOSSA SENHORA DE SION ESCOLA;Todas;100,00%;38;Sim;619,3;602,1;595,8;647,5;661,6;625,26
2017;SP;São Paulo;SAO VICENTE DE PAULO COLEGIO PENHA;Todas;53,75%;43;Sim;595,5;590,6;573,5;627,8;634,4;604,36
2017;SP;São Paulo;SAO VICENTE DE PAULO ESCOLA;Todas;93,55%;58;Sim;569,7;569,3;564,6;589,7;625,5;583,76
2017;SP;São Paulo;SATELITE;Todas;100,00%;39;Sim;569,1;525,9;555,8;540,2;606,7;559,54
2018;SP;São Paulo;RENOVACAO;Todas;90,32%;56;Sim;627,8;571,7;586;643,5;604,3;606,66
2018;SP;São Paulo;RESSURREICAO;Todas;85,00%;34;Sim;609;531,6;566,1;562,7;567,1;567,3
2018;SP;São Paulo;RIO BRANCO UNIDADE HIGIENOPOLIS;Todas;89,89%;80;Sim;664,9;610,7;622,1;719,4;741,3;671,68
2018;SP;São Paulo;ROMEU DE MORAES;Todas;49,23%;64;Não;571,6;498,9;542,9;555,6;496,3;533,06
2018;SP;São Paulo;ROMULO PERO PROFESSOR;Todas;39,39%;39;Não;575,7;473,4;544;507,8;507,7;521,72
2018;SP;São Paulo;ROSA MARIA CASTANHO CENTRO DE EDUCACAO CERMAC;Todas;89,66%;26;Sim;630,4;557,9;588,2;652,2;693,1;624,36
2018;SP;São Paulo;RUMO INICIAL;Todas;84,85%;28;Sim;582;515,3;557,6;587,8;570,7;562,68
2018;SP;São Paulo;RUY BARBOSA CONSELHEIRO;Todas;32,23%;39;Não;559,6;481,4;532,9;518,5;471,8;512,84
2018;SP;São Paulo;SAGRADO CORACAO DE JESUS;Todas;91,14%;72;Sim;644,5;591,5;606,4;646,7;659,2;629,66
2018;SP;São Paulo;SAINT CLAIR;Todas;82,00%;41;Sim;608,1;555,8;575,7;620,6;544,4;580,92
2018;SP;São Paulo;SALGUEIRO;Todas;90,24%;37;Sim;649,1;589,6;598,6;601,7;643,2;616,44
2018;SP;São Paulo;SANTA AMALIA;Todas;88,24%;30;Sim;653,8;586;608,6;649,9;729,3;645,52
2018;SP;São Paulo;SANTA CATARINA DE SENA COLEGIO;Todas;85,71%;18;Sim;618,4;583,7;571,2;665,8;635,6;614,94
2018;SP;São Paulo;SANTA CRUZ;Todas;87,56%;197;Sim;694,1;607,1;646,8;748,5;739,7;687,24
2018;SP;São Paulo;SANTA CRUZ LICEU;Todas;81,48%;22;Sim;597,8;531,9;569,8;561,5;603,6;572,92
2018;SP;São Paulo;SANTA INES;Todas;78,57%;11;Sim;605,1;533;556,3;616,7;505,5;563,32
2018;SP;São Paulo;SANTA ISABEL;Todas;73,68%;14;Sim;578,9;522,6;545,4;534,8;560;548,34
2018;SP;São Paulo;SANTA IZILDINHA;Todas;69,05%;29;Sim;596,4;507,8;556,4;548,4;537,9;549,38
2018;SP;São Paulo;SANTA LUCIA FILIPPINI;Todas;92,59%;25;Sim;647,6;555,5;595,8;589,1;674,4;612,48
2018;SP;São Paulo;SANTA MARCELINA;Todas;86,11%;31;Sim;664;609,2;626,5;665,7;759,4;664,96
2018;SP;São Paulo;SANTA RITA DE CASSIA;Todas;77,78%;28;Sim;591;488,3;553;559,9;545,7;547,58
2018;SP;São Paulo;SANTA TERESINHA COLEGIO SALESIANO;Todas;78,09%;139;Sim;633,3;572,9;599,1;648;723,3;635,32
2018;SP;São Paulo;SANTA TEREZA ESCOLA DE EFM;Todas;80,00%;8;Não;607,2;531,4;565,6;517,3;525;549,3
2018;SP;São Paulo;SANTANA COLEGIO;Todas;70,97%;22;Sim;627,6;559,9;592,1;623,6;590,9;598,82
2018;SP;São Paulo;SANTO AGOSTINHO;Todas;78,72%;37;Sim;645,6;569;592,5;649;661,6;623,54
2017;SP;São Paulo;SENA DE MIRANDA COLEGIO UNIDADE II;Todas;100,00%;39;Sim;545,5;515,5;540,7;542,4;557,4;540,3
2017;SP;São Paulo;SERGIO BUARQUE DE HOLANDA;Todas;70,83%;17;Sim;593,8;584,1;554,9;612,1;601,2;589,22
2017;SP;São Paulo;SIGMUND FREUD;Todas;63,16%;12;Sim;567,5;542,1;545,9;592,9;583,3;566,34
2017;SP;São Paulo;SILVA;Todas;54,27%;127;Sim;506;471,1;507,5;471,5;488,5;488,92
2017;SP;São Paulo;SILVA PRADO DEPUTADO;Todas;66,07%;185;Sim;498,8;469,5;505,5;480,7;506,8;492,26
2017;SP;São Paulo;SOLUCAO MASTER;Todas;100,00%;35;Sim;577,4;556,7;563,7;600,3;614,3;582,48
2017;SP;São Paulo;SOUZA GOUVEIA;Todas;64,00%;16;Sim;504,2;466,2;499,5;508,5;551,3;505,94
2017;SP;São Paulo;SOUZA LOPES;Todas;74,19%;23;Sim;529,9;485,2;528,6;510,3;536,5;518,1
2017;SP;São Paulo;SPINOSA COLEGIO UNIDADE II;Todas;66,00%;33;Sim;576,6;556,4;575,2;598,4;618,8;585,08
2017;SP;São Paulo;STELLA MARIS COLEGIO SOC INSTRUCAO E BENEFICENCIA;Todas;100,00%;30;Sim;598,6;565,6;580,6;587,9;737,3;614
2017;SP;São Paulo;STELLA RODRIGUES;Todas;64,29%;27;Sim;561,1;556,1;549,7;567,9;592,6;565,48
2017;SP;São Paulo;STOCKLER;Todas;100,00%;69;Sim;647,6;609,4;607,9;717,9;745,8;665,72
2017;SP;São Paulo;TERRAMAR;Todas;95,00%;38;Sim;546,6;530,8;535,2;554,2;597,9;552,94
2017;SP;São Paulo;THOMAZ TREGLIA;Todas;100,00%;30;Sim;551,1;511,9;534;527,7;568;538,54
2017;SP;São Paulo;TOBIAS DE AGUIAR;Todas;90,00%;54;Sim;503,7;490,4;522,9;482,3;544,8;508,82
2017;SP;São Paulo;UNASP SAO PAULO ADVENTISTA COLEGIO;Todas;100,00%;185;Sim;563,4;521,1;552,1;574,5;627;567,62
2017;SP;São Paulo;UNIMOR COLEGIO NUCLEO 2;Todas;65,06%;54;Sim;576,6;540,9;550,2;564,2;537,8;553,94
2017;SP;São Paulo;VAN GOGH;Todas;80,85%;38;Sim;593,2;588,9;565,7;589,8;588,4;585,2
2017;SP;São Paulo;VERA CRUZ ESCOLA UNIDDE III;Todas;72,79%;99;Sim;625,6;574;592;644,4;635,4;614,28
2017;SP;São Paulo;VERTICE COLEGIO UNIDADE II;Todas;67,35%;66;Sim;682,8;682,9;622,9;757,4;769,4;703,08
2017;SP;São Paulo;VERUSKA;Todas;84,09%;37;Sim;560,1;516,2;560,2;564;555,1;551,12
2018;SP;São Paulo;SANTO ANTONIO DE LISBOA;Todas;68,37%;67;Sim;627,1;562;590,3;648,3;696,4;624,82
2018;SP;São Paulo;SANTO IVO;Todas;84,21%;16;Sim;664,7;605,9;616;695,1;790;674,34
2018;SP;São Paulo;SAO DOMINGOS;Todas;73,33%;44;Sim;620,6;559,9;596,9;584,5;610,9;594,56
2018;SP;São Paulo;SAO DOMINGOS SAVIO;Todas;85,71%;12;Sim;616,4;527,9;573,3;538,4;518,3;554,86
2018;SP;São Paulo;SAO FRANCISCO;Todas;30,00%;3;Não;649,5;487,7;595,9;517,9;533,3;556,86
